Branch Code,Structural Category,New ID,emp branch English,emp dept English,emp religion,Gender - English,Date of Birth,English Position,Band,emp nationality,emp join date,Married or Not,No of Children,BASIC SALARY MTH,BASIC SALARY YEAR,HOUSING EMP YEAR,EMP TRANS,EMP GAZ,emp MOBILE,emp TRAVEL,JOB NATURE,emp FOOD,Social Insurance,current year service end value,No of Yearly Tickets,tickets value,emp Insurance value,family Insurance value,family Insurance count,emp Insurance total,emp Insurance type,ramadan akramia,Manager new
HO,Main,11111970,Jeddah,Supply Chain,Muslim,Male,3/10/1990,Driver,2,Pakistani,14-Sep-25,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11111971,Jeddah,Supply Chain,Muslim,Male,4/6/2002,Picker,1,Palestine,1-Sep-25,Single,0,3000,36000,9000,6000,0,0,0,6000,0,3750,0,0,0,0,0,0,0,,0,11111659
HO,Main,11111972,Riyadh,Supply Chain,Muslim,Male,1/1/1986,Labor,1,Indian,21-Sep-25,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11112244
HO,Main,11111973,Khamis,Facility,Muslim,Male,5/21/2000,Safety and Support Specialist,2,Saudi,8-Sep-25,Single,0,3000,36000,12000,9000,0,0,0,0,0,4000,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111974,Riyadh,Supply Chain,Muslim,Male,1/2/1990,Driver,2,Yemeni,17-Sep-25,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11111975,Bahra Warehouse,Supply Chain,Muslim,Male,1/2/1975,Labor,1,Bangladesh,22-Sep-25,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111659
HO,Main,11111976,Bahra Warehouse,Facility,Muslim,Male,10/31/2002,Tea Boy,1,Bangladesh,28-Sep-25,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111977,Riyadh,Supply Chain,Muslim,Male,1/1/1997,Driver,2,Sudanese,22-Sep-25,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11111978,Riyadh,Supply Chain,Muslim,Male,10/30/1997,Labor,1,Bangladesh,24-Sep-25,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11112244
HO,Main,11111979,Riyadh,Facility,Muslim,Male,7/27/2004,Safety and Support Specialist,2,Saudi,1-Oct-25,Single,0,3000,36000,12000,9000,0,0,0,0,0,4000,0,0,0,0,0,0,0,,0,11112405
ho,Main,11111980,Dammam,Facility,Muslim,Male,1/18/1992,Safety and Support Specialist,2,Saudi,10-Oct-16,Single,0,3000,36000,15000,9000,0,0,0,0,0,4250,0,0,0,0,0,0,0,,0,11111742
HO,Main,11111981,Riyadh,Supply Chain,Muslim,Male,1/1/1989,Driver,2,Egyptian,29-Sep-16,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
ho,Main,11111982,Jeddah,Supply Chain,Muslim,Male,9/18/1993,Assistant Store Keeper,3,Egyptian,2-Nov-16,Single,0,4000,48000,12000,13200,5760,0,0,0,0,4750.1,0,0,0,0,0,0,0,,0,11111731
HO,Main,11111983,Jeddah,Facility,Muslim,Male,7/20/1982,Cleaner,1,Bangladesh,1-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111984,Jeddah,Facility,Muslim,Male,6/9/1982,Cleaner,1,Bangladesh,1-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111985,Jeddah,Facility,Muslim,Male,1/1/1977,Cleaner,1,Bangladesh,1-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111986,Dammam,Facility,Muslim,Male,1/20/1981,Cleaner,1,Bangladesh,5-Dec-16,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111987,Jeddah,Facility,Muslim,Male,3/7/1979,Cleaner,1,Bangladesh,7-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111988,Jeddah,Facility,Muslim,Male,12/31/1985,Cleaner,1,Bangladesh,7-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111989,Dammam,Facility,Muslim,Male,3/7/1978,Cleaner,1,Bangladesh,5-Dec-16,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111990,Dammam,Facility,Muslim,Male,1/1/1975,Cleaner,1,Bangladesh,5-Dec-16,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111991,Jeddah,Facility,Muslim,Male,8/6/1981,Cleaner,1,Bangladesh,12-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111992,Jeddah,Facility,Muslim,Male,12/31/1982,Tea Boy,1,Bangladesh,12-Dec-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
ho,Main,11111993,Jeddah,Facility,Muslim,Male,5/15/1980,Safety and Support Specialist,2,Saudi,24-Oct-16,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11111994,Jeddah,Supply Chain,Muslim,Male,11/1/1990,Picker,1,Pakistani,2-Jan-17,Single,0,3000,36000,0,0,0,0,0,6000,0,3500.1,0,0,0,0,0,0,0,,0,11111659
HO,Main,11111995,Jeddah,Supply Chain,Muslim,Male,1/1/1985,Labor,1,Bangladesh,25-Dec-16,Single,0,1500,18000,0,0,0,0,0,3600,0,1750.05,0,0,0,0,0,0,0,,0,11111765
ho,Main,11111996,Khamis,Facility,Muslim,Male,5/1/1978,Cleaner,1,Bangladesh,28-Nov-16,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11111997,Khamis,Supply Chain,Muslim,Male,3/10/1981,Driver,2,Pakistani,23-Aug-16,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11111998,Dammam,Facility,Muslim,Male,9/7/1989,Safety and Support Specialist,2,Saudi,1-Sep-16,Single,0,3000,36000,15000,9000,0,0,0,0,0,4250,0,0,0,0,0,0,0,,0,11111742
HO,Main,11111999,Jeddah,Facility,Muslim,Male,12/20/1983,Safety and Support Specialist,2,Saudi,12-Aug-16,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112000,Dammam,Supply Chain,Muslim,Male,2/1/1988,Driver,2,Egyptian,14-Dec-15,Single,0,2900,34800,9000,0,0,0,0,0,0,3650,0,0,0,0,0,0,0,,0,11111734
HO,Main,11112001,Jeddah,Supply Chain,Muslim,Male,1/1/1976,Driver,2,Sudanese,17-Apr-16,Married,0,3000,36000,9000,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112002,Riyadh,Facility,Muslim,Male,9/11/1970,Tea Boy,1,Ethiopian,20-Apr-16,Single,0,2000,24000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112003,Riyadh,Supply Chain,Muslim,Male,11/27/1986,Driver,2,Sudanese,15-May-16,Single,0,3000,36000,9000,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112004,Madina,Supply Chain,Muslim,Male,1/21/1985,Driver,2,Saudi,11-Mar-15,Married,0,3000,36000,24000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112005,Riyadh,Supply Chain,Muslim,Male,1/1/1984,Driver,2,Yemeni,12-Dec-14,Married,2,3550,42600,10656,0,0,0,0,0,0,4438,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112006,Riyadh,Supply Chain,Muslim,Male,9/18/1973,Driver,2,Egyptian,30-Nov-14,Single,0,3000,36000,9000,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112007,Riyadh,Supply Chain,Muslim,Male,1/1/1988,Driver,2,Sudanese,1-Jan-15,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
ho,Main,11112008,Riyadh,Supply Chain,Muslim,Male,1/1/1990,Driver,2,Egyptian,22-Oct-14,Single,0,3000,36000,9000,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112009,Riyadh,Facility,Muslim,Male,9/12/1969,Safety and Support Specialist,2,Saudi,23-Jun-14,Married,0,3000,36000,24000,9000,0,0,0,0,0,5000,2613.72,0,0,0,0,0,0,,0,11112405
HO,Main,11112010,Riyadh,Supply Chain,Muslim,Male,1/1/1973,Picker,1,Indian,28-May-14,Single,0,1800,21600,0,6000,0,0,0,6000,0,2100,986.4,0,0,0,0,0,0,,0,11112261
HO,Main,11112011,Jeddah,Facility,Muslim,Male,7/7/1989,Safety and Support Specialist,2,Saudi,12-Sep-14,Married,0,3000,36000,24000,9000,0,0,0,0,0,5000,1392,0,0,0,0,1,0,,0,11112407
HO,Main,11112012,Khamis,Facility,Muslim,Male,9/23/1968,Safety and Support Specialist,2,Saudi,15-Apr-15,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112013,Jeddah,Facility,Muslim,Male,9/14/1990,Safety and Support Specialist,2,Saudi,16-Jun-15,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112014,Main WH-Jeddah,Facility,Muslim,Male,8/20/1994,Safety and Support Specialist,2,Saudi,1-Apr-15,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112015,Jeddah,Supply Chain,Muslim,Male,11/12/1982,Services Clerk,2,Saudi,20-Oct-15,Single,0,3000,36000,24000,9000,4800,1200,0,0,0,5000,0,0,0,0,0,0,0,,0,11111653
ho,Main,11112016,Riyadh,Supply Chain,Muslim,Male,9/20/1967,Driver,2,Egyptian,9-Sep-14,Single,0,3000,36000,9000,0,0,0,0,0,0,3750,1155.48,0,0,0,0,0,0,,0,11111653
ho,Main,11112017,Jeddah,Supply Chain,Muslim,Male,3/2/1975,Driver,2,Bangladesh,24-Apr-14,Married,0,3000,36000,9000,0,0,0,0,0,0,3750,1386.72,0,0,0,0,0,0,,0,11111653
ho,Main,11112018,Riyadh,Supply Chain,Muslim,Male,10/2/1977,Labor,1,Ethiopian,29-Jan-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111508
ho,Main,11112019,Main WH-Jeddah,Supply Chain,Muslim,Male,3/4/1972,Labor,1,Indian,10-Feb-14,Single,0,1500,18000,0,0,0,0,0,3600,0,1750.05,863.04,0,0,0,0,0,0,,0,11112244
ho,Main,11112020,Riyadh,Supply Chain,Muslim,Male,3/18/1964,Labor,1,Ethiopian,30-Jan-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111683
ho,Main,11112021,Riyadh,Supply Chain,Muslim,Male,5/11/1978,Labor,1,Indian,9-Feb-14,Single,0,1500,18000,0,6000,0,0,0,3600,0,1800,986.4,0,0,0,0,0,0,,0,11111508
ho,Main,11112022,Riyadh,Supply Chain,Muslim,Male,6/10/1978,Forklift Operator,2,Ethiopian,30-Jan-14,Single,0,2300,27600,3600,9000,0,0,0,0,0,2600,986.28,0,0,0,0,0,0,,0,11112261
ho,Main,11112023,Riyadh,Supply Chain,Muslim,Male,9/26/1981,Labor,1,Ethiopian,30-Jan-14,Married,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111712
ho,Main,11112024,Riyadh,Supply Chain,Muslim,Male,7/8/1986,Picker,1,Ethiopian,30-Jan-14,Single,0,1900,22800,5700,6000,0,0,0,6000,0,2375,986.28,0,0,0,0,0,0,,0,11111678
ho,Main,11112025,Riyadh,Supply Chain,Muslim,Male,6/9/1975,Labor,1,Ethiopian,30-Jan-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,863.04,0,0,0,0,0,0,,0,11111730
ho,Main,11112026,Riyadh,Supply Chain,Muslim,Male,10/23/1981,Labor,1,Ethiopian,29-Jan-14,Single,0,1600,19200,3600,0,0,0,0,3600,0,1900,986.28,0,0,0,0,0,0,,0,11111756
ho,Main,11112027,Riyadh,Supply Chain,Muslim,Male,1/18/1983,Labor,1,Ethiopian,30-Jan-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111678
ho,Main,11112028,Riyadh,Supply Chain,Muslim,Male,7/22/1976,Labor,1,Ethiopian,30-Jan-14,Single,0,1500,18000,0,6000,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111523
ho,Main,11112029,Riyadh,Supply Chain,Muslim,Male,7/10/1979,Labor,1,Ethiopian,29-Jan-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111712
ho,Main,11112030,Jeddah,Supply Chain,Muslim,Male,12/10/1983,Labor,1,Ethiopian,30-Jan-14,Single,0,1500,18000,0,0,0,0,0,3600,0,1750.05,863.04,0,0,0,0,0,0,,0,11112244
ho,Main,11112031,Riyadh,Supply Chain,Muslim,Male,12/5/1977,Labor,1,Eriterian,30-Jan-14,Married,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111508
ho,Main,11112032,Riyadh,Supply Chain,Muslim,Male,6/3/1968,Labor,1,Indian,10-Feb-14,Single,0,1500,18000,0,6000,0,0,0,3600,0,1800,986.4,0,0,0,0,0,0,,0,11111756
ho,Main,11112033,Riyadh,Supply Chain,Muslim,Male,1/26/1970,Labor,1,Ethiopian,18-Feb-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111730
ho,Main,11112034,Riyadh,Supply Chain,Muslim,Male,9/20/1979,Forklift Operator,2,Ethiopian,16-Feb-14,Single,0,2300,27600,6900,9000,0,0,0,0,0,2875,986.28,0,0,0,0,0,0,,0,11111523
ho,Main,11112035,Jeddah,Supply Chain,Muslim,Male,7/15/1976,Labor,1,Ethiopian,18-Feb-14,Single,0,1500,18000,0,0,6000,0,0,3600,0,1750.05,862.92,0,0,0,0,0,0,,0,11111731
ho,Main,11112036,Riyadh,Supply Chain,Muslim,Male,9/2/1972,Labor,1,Ethiopian,29-Jan-14,Single,0,1500,18000,3600,0,0,0,0,3600,0,1800,986.28,0,0,0,0,0,0,,0,11111678
ho,Main,11112037,Riyadh,Facility,Muslim,Male,5/6/1987,Tea Boy,1,Bangladesh,23-Jan-14,Single,0,1740,20880,4320,0,0,0,0,0,0,2100,986.28,0,0,0,0,0,0,,0,11112405
ho,Main,11112038,Riyadh,Supply Chain,Muslim,Male,2/16/1987,Labor,1,Ethiopian,12-Feb-14,Single,0,1500,18000,0,6000,0,0,0,3600,0,1750,863.04,0,0,0,0,0,0,,0,11111693
HO,Main,11112039,Riyadh,Facility,Muslim,Male,12/27/1972,Cleaner,1,Bangladesh,1-Feb-14,Single,0,1740,20880,0,6000,0,0,0,0,0,2100,986.28,0,0,0,0,0,0,,0,11112405
ho,Main,11112040,Khamis,Supply Chain,Muslim,Male,5/15/1980,Driver,2,Saudi,1-Oct-13,Single,0,3000,36000,15000,0,0,0,0,0,0,4250,1800,0,0,0,0,0,0,,0,11111653
ho,Main,11112041,Riyadh,Commercial,Muslim,Male,4/1/1984,Merchandiser,2,Philippines,1-Jun-13,Married,1,3000,36000,9000,0,6000,1200,0,0,0,3750,1725.96,0,0,0,0,0,0,,0,11111720
ho,Main,11112042,Jeddah,Facility,Muslim,Male,4/21/1984,Safety and Support Specialist,2,Saudi,3-Sep-12,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,2317.8,0,0,0,0,0,0,,0,11112407
ho,Main,11112043,Khamis,Supply Chain,Muslim,Male,1/22/1977,Driver,2,Saudi,1-Dec-12,Single,0,3000,36000,24000,0,0,0,0,0,0,5000,1479.48,0,0,0,0,0,0,,0,11111653
ho,Main,11112044,Jeddah,Facility,Muslim,Male,3/21/1995,Safety and Support Specialist,2,Saudi,1-Dec-12,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,1479.48,0,0,0,0,0,0,,0,11112407
ho,Main,11112045,Riyadh,Commercial,Muslim,Male,4/29/1977,Merchandiser,2,Egyptian,21-Jan-13,Married,3,3000,36000,9000,0,6000,1200,0,0,0,3750,1479.48,0,0,0,0,0,0,,0,11111720
ho,Main,11112046,Jeddah,Supply Chain,Muslim,Male,1/1/1965,Forklift Operator,2,Sri Lankan,11-May-92,Married,3,2400,28800,0,0,0,0,0,0,0,2800.08,2554.44,0,0,0,0,0,0,,0,11111659
ho,Main,11112047,Dammam,Supply Chain,Muslim,Male,2/10/1970,Picker,1,Bangladesh,30-Sep-00,Single,0,1600,19200,4800,0,0,0,0,6000,0,2000,2095.92,0,0,0,0,0,0,,0,11111714
ho,Main,11112048,Madina,Supply Chain,Muslim,Male,5/4/1966,Picker,1,Bangladesh,11-Sep-00,Single,0,1800,21600,5400,6000,0,0,0,6000,0,2250,2663.04,0,0,0,0,0,0,,0,11111735
ho,Main,11112049,Madina,Supply Chain,Muslim,Male,1/1/1962,Driver,2,Egyptian,18-Jan-96,Married,2,3000,36000,9000,0,0,0,0,0,0,3750,3328.8,0,0,0,0,0,0,,0,11111653
ho,Main,11112050,Khamis,Supply Chain,Muslim,Male,2/1/1966,Picker,1,Bangladesh,22-Jun-96,Single,0,1850,22200,0,0,0,0,0,6000,0,2158.4,2381.4,0,0,0,0,0,0,,0,11112258
ho,Main,11112051,Riyadh,Supply Chain,Muslim,Male,1/1/1968,Forklift Operator,2,Bangladesh,6-Feb-99,Single,0,2350,28200,0,0,0,0,0,0,0,2741.75,2381.4,0,0,0,0,0,0,,0,11111756
ho,Main,11112052,Main WH-Jeddah,Supply Chain,Muslim,Male,1/1/1968,Forklift Operator,2,Indian,22-Nov-97,Married,1,2720,32640,8160,9000,0,0,0,0,0,3400,3205.44,0,0,0,0,0,0,,0,11111752
ho,Main,11112053,Riyadh,Supply Chain,Muslim,Male,1/1/1978,Picker,1,Bangladesh,29-Mar-03,Single,0,1800,21600,0,0,0,0,0,6000,0,2100.06,2323.8,0,0,0,0,0,0,,0,11111508
ho,Main,11112054,Dammam,Supply Chain,Muslim,Male,1/23/1967,Driver,2,Egyptian,22-Oct-03,Married,0,3000,36000,9000,0,0,0,0,0,0,3750,3328.8,0,0,0,0,0,0,,0,11111734
ho,Main,11112055,Main WH-Jeddah,Facility,Muslim,Male,1/1/1963,Services Clerk,2,Yemeni,15-Jul-03,Single,0,2200,26400,0,9000,0,1200,0,0,0,2566.74,2538.72,0,0,0,0,0,0,,0,11112405
ho,Main,11112056,Jeddah,Supply Chain,Muslim,Male,1/1/1970,Driver,2,Yemeni,21-Mar-02,Married,5,3000,36000,9000,0,0,0,0,0,0,3750,3328.8,0,0,0,0,0,0,,0,11111653
ho,Main,11112057,Khamis,Facility,Muslim,Male,1/1/1973,Tea Boy,1,Bangladesh,13-Jul-98,Single,0,1800,21600,0,0,0,0,0,0,0,2100.06,1631.4,0,0,0,0,0,0,,0,11112405
ho,Main,11112058,Main WH-Riyadh,Supply Chain,Muslim,Male,1/1/1972,Forklift Operator,2,Bangladesh,14-Nov-05,Single,0,2000,24000,0,0,0,0,0,0,0,2333.4,1631.4,0,0,0,0,0,0,,0,11111678
ho,Main,11112059,Riyadh,Supply Chain,Muslim,Male,1/1/1973,Picker,1,Bangladesh,10-Mar-03,Single,0,1800,21600,0,0,0,0,0,6000,0,2100.06,2021.88,0,0,0,0,0,0,,0,11111756
ho,Main,11112060,Riyadh,Facility,Muslim,Male,1/1/1977,Tea Boy,1,Bangladesh,1-Dec-04,Single,0,1800,21600,0,0,0,0,0,0,0,2100.06,1631.28,0,0,0,0,0,0,,0,11112405
ho,Main,11112061,Bahra Warehouse,Facility,Muslim,Male,5/27/1983,Safety and Support Specialist,2,Saudi,13-Apr-10,Married,0,3000,36000,24000,9000,0,0,0,0,0,5000,2613.72,0,0,0,0,1,0,,0,11112407
ho,Main,11112062,Riyadh,Supply Chain,Muslim,Male,6/26/1982,Driver,2,Sudanese,23-Feb-10,Married,4,3000,36000,9000,0,0,0,0,0,0,3750,1664.4,0,0,0,0,0,0,,0,11111653
ho,Main,11112063,Riyadh,Supply Chain,Muslim,Male,1/1/1968,Driver,2,Sudanese,10-Sep-09,Single,0,3000,36000,9000,0,0,0,0,0,0,3750,2885.04,0,0,0,0,0,0,,0,11111653
ho,Main,11112064,Khamis,Supply Chain,Muslim,Male,7/10/1975,Driver,2,Saudi,26-Mar-08,Married,4,3000,36000,24000,0,0,0,0,0,0,5000,4635.72,0,0,0,0,5,0,,0,11111653
HO,Main,11112065,Bahra Warehouse,Supply Chain,Muslim,Male,4/15/1985,Forklift Operator,2,Philippines,28-Jan-12,Married,0,2000,24000,0,9000,0,0,0,0,0,2000,838.44,0,0,0,0,0,0,,0,11111771
HO,Main,11112066,Riyadh,Supply Chain,Others,Male,6/16/1978,Picker,1,Philippines,1-Feb-12,Single,0,1800,21600,0,0,0,0,0,6000,0,2100.06,1161.84,0,0,0,0,0,0,,0,11111756
ho,Main,11112067,Jeddah,Commercial,Muslim,Male,6/25/1981,Merchandiser,2,Saudi,18-Dec-11,Single,0,3500,42000,15000,0,6000,1200,0,0,0,4750,2095.8,0,0,0,0,0,0,,0,11111696
HO,Main,11112068,Jeddah,Supply Chain,Christian,Male,7/1/1970,Driver,2,Philippines,2-Jan-12,Single,0,2250,27000,6744,0,0,0,0,3600,0,2812,715.08,0,0,0,0,0,0,,0,11111653
ho,Main,11112069,Bahra Warehouse,Supply Chain,Christian,Male,7/1/1970,Forklift Operator,2,Philippines,2-Jan-12,Single,0,2000,24000,0,9000,0,0,0,0,0,2333.4,815.64,0,0,0,0,0,0,,0,11111771
ho,Main,11112070,Dammam,Commercial,Muslim,Male,8/19/1984,Merchandiser,2,Saudi,1-Feb-12,Single,0,3500,42000,24000,0,6000,1200,0,0,0,5500,2465.76,0,0,0,0,0,0,,0,11111680
ho,Main,11112071,Jeddah,Commercial,Muslim,Male,12/26/1983,Merchandiser,2,Saudi,22-May-12,Married,1,3500,42000,24000,0,6000,1200,0,0,0,5500,2465.76,0,0,0,0,0,0,,0,11111696
ho,Main,11112072,Jeddah,Commercial,Muslim,Male,9/22/1982,Merchandiser,2,Saudi,1-May-12,Single,0,3500,42000,24000,0,6000,1200,0,0,0,5500,2465.76,0,0,0,0,0,0,,0,11111696
HO,Main,11112073,Bahra Warehouse,Supply Chain,Others,Male,12/31/1978,Forklift Operator,2,Philippines,10-May-12,Single,0,2000,24000,0,9000,0,0,0,0,0,2333.4,715.08,0,0,0,0,0,0,,0,11111771
HO,Main,11112074,Dammam,Facility,Muslim,Male,12/8/1996,Cleaner,1,Bangladesh,11-Apr-18,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112075,Dammam,Supply Chain,Muslim,Male,1/1/1991,Labor,1,Bangladesh,28-Apr-18,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111714
HO,Main,11112076,Jeddah,Facility,Muslim,Male,5/15/1980,Safety and Support Specialist,2,Saudi,22-May-18,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112077,Madina,Supply Chain,Muslim,Male,1/1/1981,Driver,2,Sudanese,28-May-18,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112078,Jeddah,Supply Chain,Muslim,Male,8/7/1994,Forklift Operator,2,Bangladesh,5-Jun-18,Single,0,2875,34500,0,0,0,0,0,0,0,2875,0,0,0,0,0,0,0,,0,11111659
HO,Main,11112079,Dammam,Facility,Muslim,Male,6/5/1995,Cleaner,1,Bangladesh,28-Oct-17,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
ho,Main,11112080,Jeddah,Supply Chain,Muslim,Male,1/1/1974,Driver,2,Bangladesh,5-Nov-17,Married,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112081,Jeddah,Supply Chain,Muslim,Male,11/17/1979,Labor,1,Bangladesh,16-Nov-17,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111659
ho,Main,11112082,Jeddah,Commercial,Muslim,Male,3/25/1994,Merchandiser,2,Saudi,10-Dec-17,Single,0,3250,39000,15000,0,6000,1200,0,0,0,4500,0,0,0,0,0,0,0,,0,11111696
ho,Main,11112083,Jeddah,Supply Chain,Muslim,Male,1/1/1982,Driver,2,Sudanese,14-Dec-17,Single,0,2900,34800,9000,0,0,0,0,0,0,3650,0,0,0,0,0,0,0,,0,11111653
HO,Main,11112084,Jeddah,Facility,Muslim,Male,2/1/1979,Cleaner,1,Bangladesh,21-Feb-18,Single,0,1500,18000,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
HO,Main,11112085,Jeddah,Supply Chain,Muslim,Male,8/11/1989,Picker,1,Sudanese,7-May-17,Single,0,3000,36000,9000,6000,0,0,0,6000,0,3000,0,0,0,0,0,0,0,,0,11111752
HO,Main,11112086,Dammam,Facility,Muslim,Male,5/10/1991,Safety and Support Specialist,2,Saudi,15-May-17,Single,0,3000,36000,15000,9000,0,0,0,0,0,4250,0,0,0,0,0,0,0,,0,11111742
HO,Main,11112087,Jeddah,Supply Chain,Muslim,Male,11/24/1984,Picker,1,Bangladesh,18-Apr-17,Single,0,2900,34800,0,0,0,0,0,3600,0,2900,0,0,0,0,0,0,0,,0,11111771
HO,Main,11112088,Khamis,Supply Chain,Muslim,Male,9/15/1980,Picker,1,Egyptian,13-Apr-17,Single,0,3000,36000,3600,6000,0,0,0,6000,0,3300,0,0,0,0,0,0,0,,0,11112258
ho,Main,11112089,Jeddah,Facility,Muslim,Male,7/11/1995,Safety and Support Specialist,2,Saudi,20-Apr-17,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11112407
HO,Main,11112090,Dammam,Supply Chain,Muslim,Male,1/1/1972,Driver,2,Sudanese,27-Feb-17,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111734
HO,Main,11112091,Jeddah,Facility,Muslim,Male,4/2/1986,Safety and Support Specialist,2,Saudi,1-Feb-17,Single,0,3000,36000,15000,9000,0,0,0,0,0,4250,0,0,0,0,0,0,0,,0,11112407
ho,Main,11112092,Dammam,Facility,Muslim,Male,6/7/1988,Safety and Support Specialist,2,Saudi,9-Mar-17,Single,0,3000,36000,24000,9000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111742
HO,Main,11112093,Madina,Facility,Muslim,Male,1/1/1969,Cleaner,1,Bangladesh,7-Mar-17,Single,0,1500,18000,0,6000,0,0,0,0,0,1500,0,0,0,0,0,0,0,,0,11112405
